JD,PhaseAngle_deg,VisibleArea_m2,ApparentMagnitude
2459945.585614,50.057212,147980096.000000,12.544184
2459945.604904,50.067278,147444368.000000,12.548211
2459945.624195,50.077344,147175408.000000,12.550282
2459945.643485,50.087409,147778928.000000,12.545927
2459945.662775,50.097473,147561104.000000,12.547618
2459945.682065,50.107536,147514000.000000,12.548053
2459945.701355,50.117599,147711088.000000,12.546692
2459945.720645,50.127660,147377184.000000,12.549238
2459945.739935,50.137721,147023104.000000,12.551939
2459945.759225,50.147782,147170576.000000,12.550939
2459945.778515,50.157841,147618624.000000,12.547727
2459945.797806,50.167900,147545904.000000,12.548351
2459945.817096,50.177958,147708384.000000,12.547245
2459945.836386,50.188015,147001904.000000,12.552539
2459945.855676,50.198072,147050544.000000,12.552269
2459945.874966,50.208128,147337200.000000,12.550243
2459945.894256,50.218183,147390528.000000,12.549939
2459945.913546,50.228237,147533264.000000,12.548976
2459945.932836,50.238290,147173920.000000,12.551713
2459945.952127,50.248343,147102320.000000,12.552330
2459945.971417,50.258395,146982480.000000,12.553303
2459945.990707,50.268446,147173472.000000,12.551982
2459946.009997,50.278497,147429184.000000,12.550186
2459946.029287,50.288546,147489632.000000,12.549830
2459946.048577,50.298595,146941520.000000,12.553961
2459946.067867,50.308643,146672368.000000,12.556040
2459946.087157,50.318691,147267792.000000,12.551730
2459946.106448,50.328737,147166800.000000,12.552563
2459946.125738,50.338783,147086720.000000,12.553243
2459946.145028,50.348828,147218544.000000,12.552359
2459946.164318,50.358873,146946112.000000,12.554458
2459946.183608,50.368916,146439696.000000,12.558295
2459946.202898,50.378959,146667472.000000,12.556696
2459946.222188,50.389001,147207760.000000,12.552793
2459946.241478,50.399043,147143936.000000,12.553352
2459946.260769,50.409083,146927696.000000,12.555037
2459946.280059,50.419123,146554640.000000,12.557886
2459946.299349,50.429162,146977680.000000,12.554845
2459946.318639,50.439200,146753152.000000,12.556594
2459946.337929,50.449238,146881280.000000,12.555735
2459946.357219,50.459275,147057424.000000,12.554522
2459946.376509,50.469311,146697264.000000,12.557273
2459946.395799,50.479346,146412688.000000,12.559469
2459946.415090,50.489380,146501360.000000,12.558900
2459946.434380,50.499414,146888752.000000,12.556122
2459946.453670,50.509447,146900752.000000,12.556122
2459946.472960,50.519479,147084336.000000,12.554854
2459946.492250,50.529511,146312176.000000,12.560657
2459946.511540,50.539542,146262048.000000,12.561118
2459946.530830,50.549572,146750672.000000,12.557585
2459946.550120,50.559601,146785760.000000,12.557414
2459946.569411,50.569629,146747072.000000,12.557789
2459946.588701,50.579657,146585888.000000,12.559070
2459946.607991,50.589684,146571504.000000,12.559265
2459946.627281,50.599710,146152752.000000,12.562460
2459946.646571,50.609736,146357104.000000,12.561031
2459946.665861,50.619760,146716240.000000,12.558459
2459946.685151,50.629784,146890464.000000,12.557259
2459946.704441,50.639808,146280976.000000,12.561861
2459946.723732,50.649830,145981872.000000,12.564172
2459946.743022,50.659852,146620544.000000,12.559521
2459946.762312,50.669873,146435888.000000,12.560977
2459946.781602,50.679893,146330224.000000,12.561849
2459946.800892,50.689912,146562992.000000,12.560212
2459946.820182,50.699931,146241024.000000,12.562688
2459946.839472,50.709949,145824560.000000,12.565873
2459946.858762,50.719966,145943184.000000,12.565078
2459946.878053,50.729982,146468992.000000,12.561262
2459946.897343,50.739998,146421312.000000,12.561703
2459946.916633,50.750013,146497776.000000,12.561225
2459946.935923,50.760027,145878128.000000,12.565915
2459946.955213,50.770040,146017712.000000,12.564965
2459946.974503,50.780053,146125136.000000,12.564255
2459946.993793,50.790065,146247392.000000,12.563435
2459947.013083,50.800076,146436032.000000,12.562124
2459947.032374,50.810086,145988384.000000,12.565536
2459947.051664,50.820096,145876576.000000,12.566456
2459947.070954,50.830105,145845504.000000,12.566776
2459947.090244,50.840113,146068016.000000,12.565209
2459947.109534,50.850120,146249232.000000,12.563951
2459947.128824,50.860127,146376208.000000,12.563097
2459947.148114,50.870132,145724624.000000,12.568029
2459947.167404,50.880137,145507472.000000,12.569736
2459947.186695,50.890142,146078320.000000,12.565573
2459947.205985,50.900145,146038416.000000,12.565958
2459947.225275,50.910148,145947008.000000,12.566726
2459947.244565,50.920150,146031136.000000,12.566188
2459947.263855,50.930151,145868688.000000,12.567485
2459947.283145,50.940152,145265904.000000,12.572069
2459947.302435,50.950152,145498384.000000,12.570421
2459947.321725,50.960151,146046560.000000,12.566426
2459947.341015,50.970149,146113440.000000,12.566017
2459947.360306,50.980147,145650848.000000,12.569548
2459947.379596,50.990144,145364032.000000,12.571776
2459947.398886,51.000140,145909264.000000,12.567799
2459947.418176,51.010135,145628256.000000,12.569980
2459947.437466,51.020129,145696144.000000,12.569562
2459947.456756,51.030123,145896912.000000,12.568155
2459947.476046,51.040116,145554096.000000,12.570798
2459947.495336,51.050109,145180304.000000,12.573677
2459947.514627,51.060100,145299856.000000,12.572872
2459947.533917,51.070091,145758288.000000,12.569540
2459947.553207,51.080081,145738640.000000,12.569774
2459947.572497,51.090070,145966752.000000,12.568164
2459947.591787,51.100059,145135264.000000,12.574454
2459947.611077,51.110046,145151376.000000,12.574422
2459947.630367,51.120033,145550512.000000,12.571528
2459947.649657,51.130020,145638480.000000,12.570960
2459947.668948,51.140005,145666640.000000,12.570838
2459947.688238,51.149990,145392720.000000,12.572970
2459947.707528,51.159974,145394592.000000,12.573044
2459947.726818,51.169957,145067456.000000,12.575577
2459947.746108,51.179940,145205344.000000,12.574634
2459947.765398,51.189922,145560032.000000,12.572073
2459947.784688,51.199903,145753168.000000,12.570721
2459947.803978,51.209883,145134992.000000,12.575424
2459947.823269,51.219862,144779840.000000,12.578172
2459947.842559,51.229841,145448224.000000,12.573259
2459947.861849,51.239819,145287680.000000,12.574546
2459947.881139,51.249797,145188704.000000,12.575373
2459947.900429,51.259773,145418912.000000,12.573741
2459947.919719,51.269749,145118480.000000,12.576074
2459947.939009,51.279724,144612816.000000,12.579952
2459947.958299,51.289698,144721632.000000,12.579223
2459947.977590,51.299672,145319664.000000,12.574834
2459947.996880,51.309644,145291552.000000,12.575131
2459948.016170,51.319616,145237312.000000,12.575625
2459948.035460,51.329588,144752416.000000,12.579343
2459948.054750,51.339558,145026160.000000,12.577380
2459948.074040,51.349528,144928528.000000,12.578199
2459948.093330,51.359497,145093728.000000,12.577050
2459948.112620,51.369465,145305728.000000,12.575552
2459948.131911,51.379433,144843776.000000,12.579097
2459948.151201,51.389400,144629888.000000,12.580789
2459948.170491,51.399366,144679904.000000,12.580502
2459948.189781,51.409331,144952736.000000,12.578544
2459948.209071,51.419295,145086128.000000,12.577633
2459948.228361,51.429259,145275120.000000,12.576307
2459948.247651,51.439222,144477520.000000,12.582372
2459948.266941,51.449185,144379056.000000,12.583200
2459948.286232,51.459146,144899344.000000,12.579382
2459948.305522,51.469107,144913696.000000,12.579363
2459948.324812,51.479067,144835888.000000,12.580033
2459948.344102,51.489026,144819008.000000,12.580248
2459948.363392,51.498985,144776000.000000,12.580658
2459948.382682,51.508943,144174976.000000,12.585262
2459948.401972,51.518900,144362000.000000,12.583942
2459948.421262,51.528856,144890016.000000,12.580066
2459948.440553,51.538811,145072272.000000,12.578789
2459948.459843,51.548766,144434160.000000,12.583662
2459948.479133,51.558720,144135568.000000,12.585997
2459948.498423,51.568674,144811952.000000,12.581001
2459948.517713,51.578626,144530000.000000,12.583205
2459948.537003,51.588578,144530496.000000,12.583289
2459948.556293,51.598529,144773920.000000,12.581549
2459948.575583,51.608480,144442272.000000,12.584127
2459948.594874,51.618429,143993680.000000,12.587592
2459948.614164,51.628378,144092208.000000,12.586937
2459948.633454,51.638326,144594576.000000,12.583245
2459948.652744,51.648273,144565216.000000,12.583553
2459948.672034,51.658220,144798624.000000,12.581889
2459948.691324,51.668166,144000368.000000,12.587979
2459948.710614,51.678111,144072944.000000,12.587519
2459948.729904,51.688055,144314080.000000,12.585791
2459948.749195,51.697999,144459376.000000,12.584786
2459948.768485,51.707942,144610208.000000,12.583740
2459948.787775,51.717884,144172944.000000,12.587116
2459948.807065,51.727825,144200320.000000,12.586997
2459948.826355,51.737766,143987984.000000,12.588685
2459948.845645,51.747706,144093344.000000,12.587978
2459948.864935,51.757645,144395824.000000,12.585788
2459948.884225,51.767583,144624112.000000,12.584161
2459948.903515,51.777521,143959088.000000,12.589252
2459948.922806,51.787458,143606848.000000,12.591999
2459948.942096,51.797394,144287056.000000,12.586956
2459948.961386,51.807330,144171520.000000,12.587913
2459948.980676,51.817264,144050976.000000,12.588909
2459948.999966,51.827198,144234272.000000,12.587616
2459949.019256,51.837131,144012928.000000,12.589370
2459949.038546,51.847064,143428816.000000,12.593870
2459949.057836,51.856995,143535168.000000,12.593153
2459949.077127,51.866926,144150896.000000,12.588593
2459949.096417,51.876857,144185888.000000,12.588417
2459949.115707,51.886786,143933648.000000,12.590405
2459949.134997,51.896715,143602656.000000,12.592992
2459949.154287,51.906643,144009152.000000,12.590010
2459949.173577,51.916570,143740608.000000,12.592124
2459949.192867,51.926497,143896080.000000,12.591038
2459949.212157,51.936422,144136384.000000,12.589313
2459949.231448,51.946347,143703472.000000,12.592666
2459949.250738,51.956272,143414528.000000,12.594939
2459949.270028,51.966195,143479152.000000,12.594537
2459949.289318,51.976118,143830240.000000,12.591971
2459949.308608,51.986040,143902976.000000,12.591509
2459949.327898,51.995961,144159920.000000,12.589659
2459949.347188,52.005882,143295056.000000,12.596280
2459949.366478,52.015802,143263648.000000,12.596605
2459949.385769,52.025721,143720256.000000,12.593237
2459949.405059,52.035639,143806960.000000,12.592670
2459949.424349,52.045556,143728928.000000,12.593346
2459949.443639,52.055473,143616976.000000,12.594279
2459949.462929,52.065389,143631216.000000,12.594259
2459949.482219,52.075305,143116224.000000,12.598246
2459949.501509,52.085219,143253248.000000,12.597294
2459949.520799,52.095133,143740720.000000,12.593693
2459949.540090,52.105046,143980128.000000,12.591973
2459949.559380,52.114959,143264896.000000,12.597467
2459949.578670,52.124870,142883440.000000,12.600449
2459949.597960,52.134781,143658064.000000,12.594666
2459949.617250,52.144691,143411808.000000,12.596616
2459949.636540,52.154601,143352928.000000,12.597149
2459949.655830,52.164510,143628832.000000,12.595148
2459949.675120,52.174417,143324880.000000,12.597535
2459949.694411,52.184325,142800672.000000,12.601601
2459949.713701,52.194231,142874480.000000,12.601127
2459949.732991,52.204137,143417824.000000,12.597093
2459949.752281,52.214042,143436208.000000,12.597041
2459949.771571,52.223946,143576352.000000,12.596067
2459949.790861,52.233849,142889072.000000,12.601364
2459949.810151,52.243752,143023664.000000,12.600429
2459949.829441,52.253654,143090656.000000,12.600007
2459949.848732,52.263556,143257904.000000,12.598826
2459949.868022,52.273456,143500320.000000,12.597077
2459949.887312,52.283356,142945856.000000,12.601368
2459949.906602,52.293255,142971904.000000,12.601257
2459949.925892,52.303153,142872192.000000,12.602101
2459949.945182,52.313051,142987440.000000,12.601313
2459949.964472,52.322948,143276256.000000,12.599209
2459949.983762,52.332844,143470496.000000,12.597825
2459950.003053,52.342739,142725040.000000,12.603568
2459950.022343,52.352634,142502400.000000,12.605350
2459950.041633,52.362527,143076000.000000,12.601075
2459950.060923,52.372421,143046880.000000,12.601383
2459950.080213,52.382313,142916048.000000,12.602463
2459950.099503,52.392205,143042256.000000,12.601592
2459950.118793,52.402096,142892832.000000,12.602814
2459950.138083,52.411986,142285664.000000,12.607524
2459950.157374,52.421875,142422368.000000,12.606568
2459950.176664,52.431764,143021056.000000,12.602100
2459950.195954,52.441652,143157056.000000,12.601155
2459950.215244,52.451539,142685248.000000,12.604826
2459950.234534,52.461425,142419664.000000,12.606936
2459950.253824,52.471311,142941440.000000,12.603052
2459950.273114,52.481196,142586560.000000,12.605838
2459950.292404,52.491080,142743632.000000,12.604729
2459950.311695,52.500964,142979280.000000,12.603025
2459950.330985,52.510847,142615424.000000,12.605879
2459950.350275,52.520729,142137776.000000,12.609608
2459950.369565,52.530610,142305568.000000,12.608414
2459950.388855,52.540491,142689888.000000,12.605572
2459950.408145,52.550371,142694400.000000,12.605625
2459950.427435,52.560250,143007328.000000,12.603333
2459950.446725,52.570128,142137200.000000,12.610046
2459950.466015,52.580006,142165408.000000,12.609917
2459950.485306,52.589883,142516864.000000,12.607323
2459950.504596,52.599759,142674704.000000,12.606208
2459950.523886,52.609634,142691328.000000,12.606168
2459950.543176,52.619509,142389552.000000,12.608554
2459950.562466,52.629383,142448928.000000,12.608188
2459950.581756,52.639256,142070656.000000,12.611161
2459950.601046,52.649128,142138448.000000,12.610730
2459950.620336,52.659000,142542608.000000,12.607734
2459950.639627,52.668871,142852864.000000,12.605460
2459950.658917,52.678741,142127040.000000,12.611077
2459950.678207,52.688611,141725040.000000,12.614239
2459950.697497,52.698480,142465904.000000,12.608665
2459950.716787,52.708348,142255408.000000,12.610357
2459950.736077,52.718215,142172192.000000,12.611079
2459950.755367,52.728082,142467200.000000,12.608915
2459950.774657,52.737947,142192368.000000,12.611098
2459950.793948,52.747813,141616608.000000,12.615590
2459950.813238,52.757677,141711952.000000,12.614945
2459950.832528,52.767541,142220128.000000,12.611146
2459950.851818,52.777403,142335216.000000,12.610354
2459950.871108,52.787266,142300544.000000,12.610705
2459950.890398,52.797127,141791600.000000,12.614682
2459950.909688,52.806988,142021536.000000,12.613009
2459950.928978,52.816848,141915856.000000,12.613904
2459950.948269,52.826707,142081664.000000,12.612722
2459950.967559,52.836565,142355360.000000,12.610719
2459950.986849,52.846423,141810448.000000,12.614970
2459951.006139,52.856280,141684896.000000,12.616018
2459951.025429,52.866136,141750704.000000,12.615600
2459951.044719,52.875992,141883648.000000,12.614669
2459951.064009,52.885847,142118320.000000,12.612961
2459951.083299,52.895701,142320688.000000,12.611503
2459951.102590,52.905554,141506576.000000,12.617818
2459951.121880,52.915407,141429088.000000,12.618499
2459951.141170,52.925259,141878672.000000,12.615139
2459951.160460,52.935110,141946608.000000,12.614706
2459951.179750,52.944960,141791376.000000,12.615980
2459951.199040,52.954810,141832112.000000,12.615755
2459951.218330,52.964659,141787744.000000,12.616181
2459951.237620,52.974507,141185536.000000,12.620888
2459951.256911,52.984355,141362448.000000,12.619615
2459951.276201,52.994201,141865568.000000,12.615844
2459951.295491,53.004047,142110912.000000,12.614054
2459951.314781,53.013893,141426864.000000,12.619380
2459951.334071,53.023737,141197584.000000,12.621228
2459951.353361,53.033581,141821312.000000,12.616528
2459951.372651,53.043424,141462016.000000,12.619369
2459951.391941,53.053266,141581856.000000,12.618536
2459951.411232,53.063108,141846016.000000,12.616598
2459951.430522,53.072949,141522304.000000,12.619165
2459951.449812,53.082789,140926848.000000,12.623829
2459951.469102,53.092629,141114768.000000,12.622469
2459951.488392,53.102467,141521440.000000,12.619431
2459951.507682,53.112305,141528064.000000,12.619466
2459951.526972,53.122142,141828864.000000,12.617247
2459951.546262,53.131979,141013200.000000,12.623595
2459951.565553,53.141815,141103200.000000,12.622989
2459951.584843,53.151650,141318064.000000,12.621423
2459951.604133,53.161484,141486112.000000,12.620219
2459951.623423,53.171318,141628656.000000,12.619212
2459951.642713,53.181150,141154896.000000,12.622936
2459951.662003,53.190982,141243952.000000,12.622338
2459951.681293,53.200814,141036576.000000,12.624019
2459951.700583,53.210644,141054640.000000,12.623966
2459951.719874,53.220474,141397280.000000,12.621418
2459951.739164,53.230304,141700272.000000,12.619180
2459951.758454,53.240132,140939872.000000,12.625108
2459951.777744,53.249960,140624784.000000,12.627624
2459951.797034,53.259787,141301936.000000,12.622495
2459951.816324,53.269613,141118608.000000,12.623991
2459951.835614,53.279438,140982112.000000,12.625127
2459951.854904,53.289263,141270384.000000,12.622996
2459951.874195,53.299087,141074832.000000,12.624586
2459951.893485,53.308911,140491360.000000,12.629172
2459951.912775,53.318733,140551904.000000,12.628790
2459951.932065,53.328555,141098976.000000,12.624658
2459951.951355,53.338376,141255168.000000,12.623543
2459951.970645,53.348197,141014816.000000,12.625478
2459951.989935,53.358016,140659680.000000,12.628302
2459952.009225,53.367835,140998912.000000,12.625773
2459952.028515,53.377654,140735344.000000,12.627890
2459952.047806,53.387471,140922816.000000,12.626531
2459952.067096,53.397288,141200816.000000,12.624477
2459952.086386,53.407104,140704352.000000,12.628387
2459952.105676,53.416919,140424848.000000,12.630632
2459952.124966,53.426734,140599968.000000,12.629365
2459952.144256,53.436548,140761168.000000,12.628207
2459952.163546,53.446361,140930864.000000,12.626985
2459952.182836,53.456173,141197888.000000,12.625016
2459952.202127,53.465985,140333072.000000,12.631772
2459952.221417,53.475796,140321088.000000,12.631951
2459952.240707,53.485606,140690976.000000,12.629178
2459952.259997,53.495415,140837120.000000,12.628137
2459952.279287,53.505224,140742160.000000,12.628955
2459952.298577,53.515032,140618992.000000,12.629992
2459952.317867,53.524839,140633744.000000,12.629964
2459952.337157,53.534646,140126448.000000,12.633973
2459952.356448,53.544452,140284768.000000,12.632833
2459952.375738,53.554257,140739200.000000,12.629407
2459952.395028,53.564061,141028240.000000,12.627266
2459952.414318,53.573865,140207696.000000,12.633687
2459952.433608,53.583668,139974240.000000,12.635582
2459952.452898,53.593470,140658144.000000,12.630376
2459952.472188,53.603272,140333728.000000,12.632969
2459952.491478,53.613072,140382384.000000,12.632679
2459952.510769,53.622872,140649040.000000,12.630704
2459952.530059,53.632672,140398784.000000,12.632723
2459952.549349,53.642470,139787392.000000,12.637548
2459952.568639,53.652268,139930288.000000,12.636524
2459952.587929,53.662065,140336768.000000,12.633460
2459952.607219,53.671862,140420832.000000,12.632896
2459952.626509,53.681657,140595984.000000,12.631628
2459952.645799,53.691452,139928976.000000,12.636877
2459952.665090,53.701246,140028896.000000,12.636188
2459952.684380,53.711040,140108784.000000,12.635655
2459952.703670,53.720833,140275456.000000,12.634449
2459952.722960,53.730625,140514336.000000,12.632688
2459952.742250,53.740416,139945280.000000,12.637179
2459952.761540,53.750207,140012320.000000,12.636745
2459952.780830,53.759996,139981552.000000,12.637069
2459952.800120,53.769786,139960496.000000,12.637318
2459952.819411,53.779574,140301552.000000,12.634762
2459952.838701,53.789362,140539840.000000,12.633005
2459952.857991,53.799149,139776512.000000,12.639004
2459952.877281,53.808935,139544224.000000,12.640895
2459952.896571,53.818720,140077328.000000,12.636841
2459952.915861,53.828505,140048784.000000,12.637148
2459952.935151,53.838289,139837008.000000,12.638876
2459952.954441,53.848073,140058960.000000,12.637240
2459952.973732,53.857855,139903008.000000,12.638535
2459952.993022,53.867637,139365824.000000,12.642798
2459953.012312,53.877418,139505232.000000,12.641798
2459953.031602,53.887199,140000608.000000,12.638035
2459953.050892,53.896978,140196288.000000,12.636604
2459953.070182,53.906757,139729120.000000,12.640313
2459953.089472,53.916536,139480320.000000,12.642334
2459953.108762,53.926313,139924768.000000,12.638965
2459953.128053,53.936090,139541568.000000,12.642028
2459953.147343,53.945866,139776368.000000,12.640288
2459953.166633,53.955641,140022432.000000,12.638464
2459953.185923,53.965416,139646592.000000,12.641468
2459953.205213,53.975190,139152480.000000,12.645402
2459953.224503,53.984963,139460448.000000,12.643087
2459953.243793,53.994736,139618432.000000,12.641943
2459953.263083,54.004507,139710976.000000,12.641309
2459953.282374,54.014278,140021360.000000,12.638986
2459953.301664,54.024049,139189984.000000,12.645537
2459953.320954,54.033818,139236704.000000,12.645258
2459953.340244,54.043587,139519216.000000,12.643143
2459953.359534,54.053355,139718720.000000,12.641677
2459953.378824,54.063123,139680528.000000,12.642059
2459953.398114,54.072889,139372528.000000,12.644541
2459953.417404,54.082655,139458000.000000,12.643961
2459953.436695,54.092421,139121472.000000,12.646669
2459953.455985,54.102185,139164640.000000,12.646418
2459953.475275,54.111949,139615872.000000,12.642988
2459953.494565,54.121712,139897408.000000,12.640887
2459953.513855,54.131474,139063616.000000,12.647462
2459953.533145,54.141236,138781792.000000,12.649750
2459953.552435,54.150997,139458416.000000,12.644555
2459953.571725,54.160757,139170416.000000,12.646885
2459953.591015,54.170517,139196672.000000,12.646765
2459953.610306,54.180275,139464848.000000,12.644761
2459953.629596,54.190033,139267248.000000,12.646386
2459953.648886,54.199791,138654192.000000,12.651261
2459953.668176,54.209547,138809440.000000,12.650131
2459953.687466,54.219303,139221744.000000,12.646996
2459953.706756,54.229058,139359056.000000,12.646011
2459953.726046,54.238813,139346496.000000,12.646194
2459953.745336,54.248566,138853168.000000,12.650130
2459953.764627,54.258319,139000160.000000,12.649067
2459953.783917,54.268072,138881424.000000,12.650080
2459953.803207,54.277823,139150352.000000,12.648065
2459953.822497,54.287574,139367424.000000,12.646457
2459953.841787,54.297324,138778144.000000,12.651143
2459953.861077,54.307073,138709520.000000,12.651765
2459953.880367,54.316822,138881152.000000,12.650508
2459953.899657,54.326570,138849168.000000,12.650843
2459953.918948,54.336317,139163536.000000,12.648473
2459953.938238,54.346064,139354960.000000,12.647066
2459953.957528,54.355810,138635008.000000,12.652775
2459953.976818,54.365555,138469104.000000,12.654160
2459953.996108,54.375299,138892576.000000,12.650930
2459954.015398,54.385043,138998576.000000,12.650186
2459954.034688,54.394786,138752144.000000,12.652198
2459954.053978,54.404528,138831904.000000,12.651659
2459954.073269,54.414269,138753680.000000,12.652356
2459954.092559,54.424010,138245792.000000,12.656423
2459954.111849,54.433750,138453616.000000,12.654877
2459954.131139,54.443489,138869776.000000,12.651704
2459954.150429,54.453228,139114288.000000,12.649879
2459954.169719,54.462966,138446048.000000,12.655192
2459954.189009,54.472703,138317056.000000,12.656289
2459954.208299,54.482439,138791344.000000,12.652657
2459954.227590,54.492175,138403904.000000,12.655777
2459954.246880,54.501910,138618976.000000,12.654176
2459954.266170,54.511644,138869328.000000,12.652302
2459954.285460,54.521378,138553536.000000,12.654859
2459954.304750,54.531111,137977952.000000,12.659464
2459954.324040,54.540843,138267968.000000,12.657269
2459954.343330,54.550574,138470336.000000,12.655766
2459954.362620,54.560305,138529872.000000,12.655385
2459954.381911,54.570035,138803424.000000,12.653328
2459954.401201,54.579764,138075408.000000,12.659122
2459954.420491,54.589493,138159904.000000,12.658543
2459954.439781,54.599221,138326736.000000,12.657318
2459954.459071,54.608948,138538800.000000,12.655739
2459954.478361,54.618674,138592848.000000,12.655401
2459954.497651,54.628400,138149984.000000,12.658961
2459954.516941,54.638125,138248640.000000,12.658270
2459954.536232,54.647849,138124176.000000,12.659333
2459954.555522,54.657573,138060720.000000,12.659917
2459954.574812,54.667295,138467360.000000,12.656809
2459954.594102,54.677018,138729920.000000,12.654837
2459954.613392,54.686739,137974976.000000,12.660846
2459954.632682,54.696460,137683056.000000,12.663231
2459954.651972,54.706180,138261712.000000,12.658762
2459954.671262,54.715899,138087616.000000,12.660215
2459954.690553,54.725617,137967680.000000,12.661243
2459954.709843,54.735335,138277200.000000,12.658895
2459954.729133,54.745052,138148128.000000,12.659993
2459954.748423,54.754769,137526992.000000,12.664971
2459954.767713,54.764484,137695184.000000,12.663729
2459954.787003,54.774199,138097520.000000,12.660646
2459954.806293,54.783913,138271472.000000,12.659364
2459954.825583,54.793627,138067120.000000,12.661054
2459954.844874,54.803340,137724640.000000,12.663835
2459954.864164,54.813052,137962400.000000,12.662047
2459954.883454,54.822763,137680832.000000,12.664350
2459954.902744,54.832474,138003744.000000,12.661892
2459954.922034,54.842184,138221328.000000,12.660266
2459954.941324,54.851893,137692032.000000,12.664516
2459954.960614,54.861602,137443856.000000,12.666559
2459954.979904,54.871309,137754592.000000,12.664192
2459954.999195,54.881016,137724176.000000,12.664517
2459955.018485,54.890723,137990896.000000,12.662501
2459955.037775,54.900429,138181520.000000,12.661087
2459955.057065,54.910133,137475472.000000,12.666733
2459955.076355,54.919838,137372816.000000,12.667629
2459955.095645,54.929541,137748000.000000,12.664752
2459955.114935,54.939244,137905616.000000,12.663595
2459955.134225,54.948946,137705248.000000,12.665258
2459955.153515,54.958647,137590400.000000,12.666249
2459955.172806,54.968348,137614560.000000,12.666143
2459955.192096,54.978048,137193216.000000,12.669557
2459955.211386,54.987747,137377184.000000,12.668187
2459955.230676,54.997446,137780896.000000,12.665085
2459955.249966,55.007144,138026768.000000,12.663234
2459955.269256,55.016841,137202976.000000,12.669818
2459955.288546,55.026537,137141856.000000,12.670386
2459955.307836,55.036233,137604128.000000,12.666817
2459955.327127,55.045928,137271136.000000,12.669532
2459955.346417,55.055622,137415104.000000,12.668479
2459955.365707,55.065316,137662240.000000,12.666612
2459955.384997,55.075008,137437664.000000,12.668469
2459955.404287,55.084701,136790656.000000,12.673677
2459955.423577,55.094392,137069952.000000,12.671547
2459955.442867,55.104083,137364256.000000,12.669303
2459955.462157,55.113773,137473680.000000,12.668523
2459955.481448,55.123462,137589424.000000,12.667694
2459955.500738,55.133150,136956896.000000,12.672781
2459955.520028,55.142838,137075360.000000,12.671927
2459955.539318,55.152525,137098128.000000,12.671831
2459955.558608,55.162212,137333904.000000,12.670050
2459955.577898,55.171898,137488512.000000,12.668912
2459955.597188,55.181583,136943152.000000,12.673312
2459955.616478,55.191267,137012000.000000,12.672851
2459955.635769,55.200951,137072688.000000,12.672454
2459955.655059,55.210633,136964512.000000,12.673396
2459955.674349,55.220316,137325168.000000,12.670625
2459955.693639,55.229997,137555040.000000,12.668893
2459955.712929,55.239678,136877856.000000,12.674336
2459955.732219,55.249358,136585424.000000,12.676742
2459955.751509,55.259037,137050480.000000,12.673136
2459955.770799,55.268716,137076320.000000,12.673016
2459955.790090,55.278394,136853968.000000,12.674863
2459955.809380,55.288071,137060208.000000,12.673312
2459955.828670,55.297747,136961648.000000,12.674178
2459955.847960,55.307423,136445376.000000,12.678362
2459955.867250,55.317098,136601440.000000,12.677205
2459955.886540,55.326773,136993200.000000,12.674180
2459955.905830,55.336446,137207792.000000,12.672565
2459955.925120,55.346119,136767136.000000,12.676142
2459955.944411,55.355791,136583120.000000,12.677688
2459955.963701,55.365463,136864496.000000,12.675538
2459955.982991,55.375134,136484032.000000,12.678644
2459956.002281,55.384804,136829904.000000,12.675981
2459956.021571,55.394473,137030640.000000,12.674473
2459956.040861,55.404142,136641808.000000,12.677643
2459956.060151,55.413810,136209712.000000,12.681166
2459956.079441,55.423477,136618480.000000,12.677996
2459956.098732,55.433144,136614304.000000,12.678114
2459956.118022,55.442810,136779968.000000,12.676882
2459956.137312,55.452475,136997056.000000,12.675244
2459956.156602,55.462139,136331792.000000,12.680614
2459956.175892,55.471803,136289216.000000,12.681037
2459956.195182,55.481466,136575200.000000,12.678845
2459956.214472,55.491128,136756832.000000,12.677486
2459956.233762,55.500790,136635856.000000,12.678531
2459956.253053,55.510451,136339616.000000,12.680972
2459956.272343,55.520111,136447008.000000,12.680201
2459956.291633,55.529770,136206976.000000,12.682197
2459956.310923,55.539429,136248448.000000,12.681951
2459956.330213,55.549087,136664048.000000,12.678728
2459956.349503,55.558745,136889184.000000,12.677025
2459956.368793,55.568401,136091360.000000,12.683455
2459956.388083,55.578057,135964800.000000,12.684549
2459956.407374,55.587712,136403328.000000,12.681137
2459956.426664,55.597367,136147776.000000,12.683257
2459956.445954,55.607021,136236992.000000,12.682630
2459956.465244,55.616674,136433904.000000,12.681146
2459956.484534,55.626326,136324816.000000,12.682098
2459956.503824,55.635978,135654704.000000,12.687533
2459956.523114,55.645629,135953280.000000,12.685229
2459956.542404,55.655279,136261600.000000,12.682854
2459956.561695,55.664929,136415856.000000,12.681709
2459956.580985,55.674578,136355936.000000,12.682270
2459956.600275,55.684226,135877712.000000,12.686169
2459956.619565,55.693874,136009456.000000,12.685201
2459956.638855,55.703520,135867504.000000,12.686418
2459956.658145,55.713166,136201296.000000,12.683838
2459956.677435,55.722812,136357824.000000,12.682675
2459956.696725,55.732456,135797616.000000,12.687229
2459956.716015,55.742100,135767424.000000,12.687554
2459956.735306,55.751744,135993904.000000,12.685828
2459956.754596,55.761386,135853696.000000,12.687032
2459956.773886,55.771028,136182816.000000,12.684489
