JD,PhaseAngle_deg,VisibleArea_m2,ApparentMagnitude
2462357.873423,12.782220,204433232.000000,13.237519
2462357.892713,12.782862,204432400.000000,13.237469
2462357.912003,12.783503,204432352.000000,13.237415
2462357.931293,12.784144,204431584.000000,13.237365
2462357.950583,12.784785,204431312.000000,13.237312
2462357.969874,12.785426,204430320.000000,13.237263
2462357.989164,12.786067,204430480.000000,13.237208
2462358.008454,12.786708,204430064.000000,13.237156
2462358.027744,12.787348,204429568.000000,13.237105
2462358.047034,12.787989,204429440.000000,13.237052
2462358.066324,12.788629,204428688.000000,13.237002
2462358.085614,12.789270,204428032.000000,13.236952
2462358.104904,12.789910,204427696.000000,13.236900
2462358.124195,12.790551,204427296.000000,13.236848
2462358.143485,12.791191,204426784.000000,13.236797
2462358.162775,12.791831,204426112.000000,13.236747
2462358.182065,12.792472,204425280.000000,13.236698
2462358.201355,12.793112,204425136.000000,13.236645
2462358.220645,12.793752,204424032.000000,13.236598
2462358.239935,12.794392,204424096.000000,13.236544
2462358.259225,12.795031,204423328.000000,13.236495
2462358.278515,12.795671,204423136.000000,13.236443
2462358.297806,12.796311,204422384.000000,13.236393
2462358.317096,12.796951,204422096.000000,13.236342
2462358.336386,12.797590,204421632.000000,13.236291
2462358.355676,12.798230,204421136.000000,13.236241
2462358.374966,12.798869,204420992.000000,13.236188
2462358.394256,12.799509,204420192.000000,13.236140
2462358.413546,12.800148,204419280.000000,13.236092
2462358.432836,12.800787,204419520.000000,13.236037
2462358.452127,12.801426,204419296.000000,13.235986
2462358.471417,12.802065,204418720.000000,13.235936
2462358.490707,12.802704,204417824.000000,13.235888
2462358.509997,12.803343,204417376.000000,13.235838
2462358.529287,12.803982,204417040.000000,13.235787
2462358.548577,12.804621,204415840.000000,13.235741
2462358.567867,12.805260,204416256.000000,13.235686
2462358.587157,12.805898,204415136.000000,13.235639
2462358.606448,12.806537,204414816.000000,13.235589
2462358.625738,12.807176,204414496.000000,13.235538
2462358.645028,12.807814,204413648.000000,13.235490
2462358.664318,12.808453,204413328.000000,13.235440
2462358.683608,12.809091,204413184.000000,13.235388
2462358.702898,12.809729,204412640.000000,13.235339
2462358.722188,12.810368,204411984.000000,13.235290
2462358.741478,12.811006,204411872.000000,13.235239
2462358.760769,12.811644,204410976.000000,13.235192
2462358.780059,12.812282,204411136.000000,13.235139
2462358.799349,12.812920,204410256.000000,13.235092
2462358.818639,12.813558,204409648.000000,13.235043
2462358.837929,12.814196,204408832.000000,13.234995
2462358.857219,12.814833,204408384.000000,13.234946
2462358.876509,12.815471,204407712.000000,13.234898
2462358.895799,12.816109,204407616.000000,13.234847
2462358.915090,12.816746,204407472.000000,13.234796
2462358.934380,12.817384,204406960.000000,13.234747
2462358.953670,12.818021,204406944.000000,13.234696
2462358.972960,12.818659,204405712.000000,13.234651
2462358.992250,12.819296,204405504.000000,13.234600
2462359.011540,12.819933,204405088.000000,13.234551
2462359.030830,12.820571,204404416.000000,13.234504
2462359.050120,12.821208,204403920.000000,13.234455
2462359.069411,12.821845,204403328.000000,13.234407
2462359.088701,12.822482,204403344.000000,13.234356
2462359.107991,12.823119,204402816.000000,13.234307
2462359.127281,12.823756,204401904.000000,13.234261
2462359.146571,12.824393,204401776.000000,13.234211
2462359.165861,12.825029,204401024.000000,13.234164
2462359.185151,12.825666,204400400.000000,13.234116
2462359.204441,12.826303,204399392.000000,13.234071
2462359.223732,12.826939,204399600.000000,13.234019
2462359.243022,12.827576,204399232.000000,13.233970
2462359.262312,12.828212,204398336.000000,13.233924
2462359.281602,12.828849,204398352.000000,13.233873
2462359.300892,12.829485,204397712.000000,13.233826
2462359.320182,12.830122,204397440.000000,13.233777
2462359.339472,12.830758,204396624.000000,13.233731
2462359.358762,12.831394,204396304.000000,13.233682
2462359.378053,12.832030,204395680.000000,13.233635
2462359.397343,12.832666,204396320.000000,13.233581
2462359.416633,12.833302,204395248.000000,13.233537
2462359.435923,12.833938,204394192.000000,13.233492
2462359.455213,12.834574,204393328.000000,13.233447
2462359.474503,12.835210,204393936.000000,13.233393
2462359.493793,12.835846,204392784.000000,13.233349
2462359.513083,12.836482,204392880.000000,13.233299
2462359.532374,12.837117,204391456.000000,13.233256
2462359.551664,12.837753,204390880.000000,13.233209
2462359.570954,12.838389,204390656.000000,13.233161
2462359.590244,12.839024,204389344.000000,13.233118
2462359.609534,12.839660,204390304.000000,13.233063
2462359.628824,12.840295,204389696.000000,13.233017
2462359.648114,12.840930,204388816.000000,13.232972
2462359.667404,12.841566,204388592.000000,13.232923
2462359.686695,12.842201,204388656.000000,13.232873
2462359.705985,12.842836,204387536.000000,13.232830
2462359.725275,12.843471,204386736.000000,13.232784
2462359.744565,12.844106,204387056.000000,13.232733
2462359.763855,12.844742,204386048.000000,13.232689
2462359.783145,12.845377,204386208.000000,13.232639
2462359.802435,12.846011,204385056.000000,13.232596
2462359.821725,12.846646,204384480.000000,13.232550
2462359.841015,12.847281,204383936.000000,13.232504
2462359.860306,12.847916,204383920.000000,13.232455
2462359.879596,12.848551,204383424.000000,13.232408
2462359.898886,12.849185,204382544.000000,13.232364
2462359.918176,12.849820,204383152.000000,13.232312
2462359.937466,12.850455,204381712.000000,13.232270
2462359.956756,12.851089,204381264.000000,13.232224
2462359.976046,12.851724,204380848.000000,13.232177
2462359.995336,12.852358,204380704.000000,13.232129
2462360.014627,12.852993,204379472.000000,13.232087
2462360.033917,12.853627,204379520.000000,13.232038
2462360.053207,12.854261,204378688.000000,13.231994
2462360.072497,12.854895,204379184.000000,13.231943
2462360.091787,12.855530,204377456.000000,13.231904
2462360.111077,12.856164,204377792.000000,13.231853
2462360.130367,12.856798,204377168.000000,13.231808
2462360.149657,12.857432,204376400.000000,13.231764
2462360.168948,12.858066,204375904.000000,13.231718
2462360.188238,12.858700,204376240.000000,13.231668
2462360.207528,12.859334,204374128.000000,13.231631
2462360.226818,12.859968,204374320.000000,13.231582
2462360.246108,12.860601,204373920.000000,13.231536
2462360.265398,12.861235,204373664.000000,13.231490
2462360.284688,12.861869,204373344.000000,13.231443
2462360.303978,12.862503,204373120.000000,13.231396
2462360.323269,12.863136,204372320.000000,13.231353
2462360.342559,12.863770,204371904.000000,13.231307
2462360.361849,12.864403,204371488.000000,13.231262
2462360.381139,12.865037,204371568.000000,13.231213
2462360.400429,12.865670,204370752.000000,13.231170
2462360.419719,12.866304,204369440.000000,13.231129
2462360.439009,12.866937,204369296.000000,13.231083
2462360.458299,12.867570,204368992.000000,13.231037
2462360.477590,12.868204,204368304.000000,13.230993
2462360.496880,12.868837,204367536.000000,13.230950
2462360.516170,12.869470,204367120.000000,13.230904
2462360.535460,12.870103,204367120.000000,13.230857
2462360.554750,12.870736,204365872.000000,13.230816
2462360.574040,12.871369,204365616.000000,13.230771
2462360.593330,12.872002,204365520.000000,13.230724
2462360.612620,12.872635,204364816.000000,13.230681
2462360.631911,12.873268,204364368.000000,13.230636
2462360.651201,12.873901,204364496.000000,13.230588
2462360.670491,12.874534,204363552.000000,13.230546
2462360.689781,12.875167,204363296.000000,13.230501
2462360.709071,12.875800,204363440.000000,13.230453
2462360.728361,12.876432,204362048.000000,13.230414
2462360.747651,12.877065,204361920.000000,13.230368
2462360.766941,12.877698,204361024.000000,13.230326
2462360.786232,12.878330,204360768.000000,13.230280
2462360.805522,12.878963,204360896.000000,13.230233
2462360.824812,12.879595,204359616.000000,13.230193
2462360.844102,12.880228,204359136.000000,13.230149
2462360.863392,12.880860,204359136.000000,13.230103
2462360.882682,12.881493,204358320.000000,13.230061
2462360.901972,12.882125,204358272.000000,13.230015
2462360.921262,12.882757,204358080.000000,13.229969
2462360.940553,12.883390,204357040.000000,13.229929
2462360.959843,12.884022,204356944.000000,13.229883
2462360.979133,12.884654,204356528.000000,13.229839
2462360.998423,12.885286,204356000.000000,13.229796
2462361.017713,12.885919,204355280.000000,13.229754
2462361.037003,12.886551,204354784.000000,13.229710
2462361.056293,12.887183,204353440.000000,13.229671
2462361.075583,12.887815,204353440.000000,13.229626
2462361.094874,12.888447,204353440.000000,13.229580
2462361.114164,12.889079,204352112.000000,13.229541
2462361.133454,12.889711,204352880.000000,13.229491
2462361.152744,12.890342,204351536.000000,13.229453
2462361.172034,12.890974,204351600.000000,13.229407
2462361.191324,12.891606,204350528.000000,13.229367
2462361.210614,12.892238,204350240.000000,13.229323
2462361.229904,12.892870,204350416.000000,13.229276
2462361.249195,12.893501,204349056.000000,13.229238
2462361.268485,12.894133,204348848.000000,13.229194
2462361.287775,12.894765,204348976.000000,13.229148
2462361.307065,12.895396,204347424.000000,13.229111
2462361.326355,12.896028,204347152.000000,13.229067
2462361.345645,12.896659,204346736.000000,13.229024
2462361.364935,12.897291,204346016.000000,13.228983
2462361.384225,12.897922,204346112.000000,13.228937
2462361.403515,12.898554,204346064.000000,13.228893
2462361.422806,12.899185,204344816.000000,13.228854
2462361.442096,12.899817,204344304.000000,13.228812
2462361.461386,12.900448,204344528.000000,13.228766
2462361.480676,12.901079,204343312.000000,13.228728
2462361.499966,12.901711,204343616.000000,13.228681
2462361.519256,12.902342,204342976.000000,13.228640
2462361.538546,12.902973,204342064.000000,13.228600
2462361.557836,12.903604,204341600.000000,13.228558
2462361.577127,12.904235,204341664.000000,13.228513
2462361.596417,12.904867,204340064.000000,13.228477
2462361.615707,12.905498,204339888.000000,13.228434
2462361.634997,12.906129,204340400.000000,13.228387
2462361.654287,12.906760,204339296.000000,13.228348
2462361.673577,12.907391,204339232.000000,13.228304
2462361.692867,12.908022,204337952.000000,13.228267
2462361.712157,12.908653,204337648.000000,13.228224
2462361.731448,12.909284,204337472.000000,13.228181
2462361.750738,12.909915,204337056.000000,13.228139
2462361.770028,12.910545,204336544.000000,13.228098
2462361.789318,12.911176,204336128.000000,13.228056
2462361.808608,12.911807,204335152.000000,13.228017
2462361.827898,12.912438,204334848.000000,13.227975
2462361.847188,12.913069,204334288.000000,13.227934
2462361.866478,12.913699,204333840.000000,13.227893
2462361.885769,12.914330,204333904.000000,13.227849
2462361.905059,12.914961,204332576.000000,13.227812
2462361.924349,12.915591,204332912.000000,13.227767
2462361.943639,12.916222,204332592.000000,13.227725
2462361.962929,12.916853,204331312.000000,13.227688
2462361.982219,12.917483,204331376.000000,13.227644
2462362.001509,12.918114,204331200.000000,13.227602
2462362.020799,12.918744,204330016.000000,13.227565
2462362.040090,12.919375,204329264.000000,13.227525
2462362.059380,12.920005,204329472.000000,13.227481
2462362.078670,12.920636,204329152.000000,13.227439
2462362.097960,12.921266,204327792.000000,13.227403
2462362.117250,12.921897,204327920.000000,13.227360
2462362.136540,12.922527,204327200.000000,13.227320
2462362.155830,12.923157,204327120.000000,13.227278
2462362.175120,12.923788,204326704.000000,13.227237
2462362.194411,12.924418,204326496.000000,13.227195
2462362.213701,12.925048,204325472.000000,13.227158
2462362.232991,12.925678,204325456.000000,13.227115
2462362.252281,12.926309,204324592.000000,13.227077
2462362.271571,12.926939,204324816.000000,13.227033
2462362.290861,12.927569,204324048.000000,13.226995
2462362.310151,12.928199,204322832.000000,13.226958
2462362.329441,12.928829,204323120.000000,13.226914
2462362.348732,12.929460,204322208.000000,13.226877
2462362.368022,12.930090,204321312.000000,13.226839
2462362.387312,12.930720,204321072.000000,13.226798
2462362.406602,12.931350,204320736.000000,13.226757
2462362.425892,12.931980,204319728.000000,13.226720
2462362.445182,12.932610,204319872.000000,13.226677
2462362.464472,12.933240,204319120.000000,13.226639
2462362.483762,12.933870,204318992.000000,13.226598
2462362.503053,12.934500,204318544.000000,13.226558
2462362.522343,12.935130,204317696.000000,13.226521
2462362.541633,12.935760,204316832.000000,13.226483
2462362.560923,12.936390,204316720.000000,13.226442
2462362.580213,12.937020,204316272.000000,13.226402
2462362.599503,12.937650,204316304.000000,13.226360
2462362.618793,12.938279,204315872.000000,13.226321
2462362.638083,12.938909,204315184.000000,13.226283
2462362.657374,12.939539,204314384.000000,13.226245
2462362.676664,12.940169,204314400.000000,13.226204
2462362.695954,12.940799,204313088.000000,13.226169
2462362.715244,12.941428,204312928.000000,13.226128
2462362.734534,12.942058,204312880.000000,13.226087
2462362.753824,12.942688,204311920.000000,13.226051
2462362.773114,12.943318,204311696.000000,13.226011
2462362.792404,12.943947,204311408.000000,13.225971
2462362.811695,12.944577,204310896.000000,13.225932
2462362.830985,12.945207,204310160.000000,13.225895
2462362.850275,12.945836,204309408.000000,13.225858
2462362.869565,12.946466,204309392.000000,13.225817
2462362.888855,12.947096,204308240.000000,13.225782
2462362.908145,12.947725,204308544.000000,13.225740
2462362.927435,12.948355,204307728.000000,13.225703
2462362.946725,12.948985,204307664.000000,13.225662
2462362.966015,12.949614,204307344.000000,13.225623
2462362.985306,12.950244,204306512.000000,13.225587
2462363.004596,12.950873,204306768.000000,13.225545
2462363.023886,12.951503,204305264.000000,13.225512
2462363.043176,12.952132,204305040.000000,13.225473
2462363.062466,12.952762,204304288.000000,13.225436
2462363.081756,12.953391,204303456.000000,13.225400
2462363.101046,12.954021,204304224.000000,13.225355
2462363.120336,12.954650,204302768.000000,13.225323
2462363.139627,12.955280,204302800.000000,13.225282
2462363.158917,12.955909,204301648.000000,13.225248
2462363.178207,12.956539,204301552.000000,13.225208
2462363.197497,12.957168,204300816.000000,13.225172
2462363.216787,12.957798,204300512.000000,13.225133
2462363.236077,12.958427,204299792.000000,13.225097
2462363.255367,12.959056,204299856.000000,13.225057
2462363.274657,12.959686,204298944.000000,13.225021
2462363.293948,12.960315,204298864.000000,13.224982
2462363.313238,12.960945,204298192.000000,13.224946
2462363.332528,12.961574,204297920.000000,13.224907
2462363.351818,12.962203,204296976.000000,13.224872
2462363.371108,12.962833,204296528.000000,13.224835
2462363.390398,12.963462,204296208.000000,13.224797
2462363.409688,12.964091,204295744.000000,13.224760
2462363.428978,12.964721,204294848.000000,13.224725
2462363.448269,12.965350,204294464.000000,13.224687
2462363.467559,12.965979,204294592.000000,13.224647
2462363.486849,12.966609,204293616.000000,13.224613
2462363.506139,12.967238,204293264.000000,13.224575
2462363.525429,12.967867,204293040.000000,13.224537
2462363.544719,12.968496,204292256.000000,13.224502
2462363.564009,12.969126,204291904.000000,13.224465
2462363.583299,12.969755,204291264.000000,13.224429
2462363.602590,12.970384,204291136.000000,13.224391
2462363.621880,12.971013,204289680.000000,13.224359
2462363.641170,12.971643,204290064.000000,13.224318
2462363.660460,12.972272,204289600.000000,13.224282
2462363.679750,12.972901,204289056.000000,13.224246
2462363.699040,12.973530,204288688.000000,13.224209
2462363.718330,12.974160,204287792.000000,13.224175
2462363.737620,12.974789,204287888.000000,13.224135
2462363.756911,12.975418,204287168.000000,13.224101
2462363.776201,12.976047,204286768.000000,13.224064
2462363.795491,12.976676,204286640.000000,13.224026
2462363.814781,12.977306,204285376.000000,13.223994
2462363.834071,12.977935,204285072.000000,13.223957
2462363.853361,12.978564,204285184.000000,13.223918
2462363.872651,12.979193,204284320.000000,13.223884
2462363.891941,12.979822,204283456.000000,13.223851
2462363.911232,12.980452,204283664.000000,13.223811
2462363.930522,12.981081,204282224.000000,13.223781
2462363.949812,12.981710,204282400.000000,13.223741
2462363.969102,12.982339,204281568.000000,13.223708
2462363.988392,12.982968,204281184.000000,13.223672
2462364.007682,12.983598,204280736.000000,13.223636
2462364.026972,12.984227,204281104.000000,13.223596
2462364.046262,12.984856,204279808.000000,13.223565
2462364.065553,12.985485,204279552.000000,13.223529
2462364.084843,12.986114,204279056.000000,13.223493
2462364.104133,12.986744,204278128.000000,13.223460
2462364.123423,12.987373,204278032.000000,13.223423
2462364.142713,12.988002,204277872.000000,13.223386
2462364.162003,12.988631,204277024.000000,13.223353
2462364.181293,12.989260,204276464.000000,13.223319
2462364.200583,12.989889,204276032.000000,13.223283
2462364.219874,12.990519,204275824.000000,13.223247
2462364.239164,12.991148,204275344.000000,13.223212
2462364.258454,12.991777,204274336.000000,13.223180
2462364.277744,12.992406,204274192.000000,13.223144
2462364.297034,12.993035,204273664.000000,13.223109
2462364.316324,12.993665,204273552.000000,13.223073
2462364.335614,12.994294,204272896.000000,13.223039
2462364.354904,12.994923,204272080.000000,13.223006
2462364.374195,12.995552,204271968.000000,13.222970
2462364.393485,12.996181,204270688.000000,13.222939
2462364.412775,12.996811,204271024.000000,13.222901
2462364.432065,12.997440,204270352.000000,13.222867
2462364.451355,12.998069,204270544.000000,13.222829
2462364.470645,12.998698,204268816.000000,13.222802
2462364.489935,12.999327,204268928.000000,13.222764
2462364.509225,12.999957,204268224.000000,13.222732
2462364.528515,13.000586,204267520.000000,13.222699
2462364.547806,13.001215,204267456.000000,13.222662
2462364.567096,13.001844,204266880.000000,13.222629
2462364.586386,13.002474,204266672.000000,13.222594
2462364.605676,13.003103,204266400.000000,13.222559
2462364.624966,13.003732,204264608.000000,13.222532
2462364.644256,13.004362,204265168.000000,13.222492
2462364.663546,13.004991,204264464.000000,13.222460
2462364.682836,13.005620,204264080.000000,13.222426
2462364.702127,13.006249,204264224.000000,13.222389
2462364.721417,13.006879,204262928.000000,13.222359
2462364.740707,13.007508,204262480.000000,13.222326
2462364.759997,13.008137,204261792.000000,13.222293
2462364.779287,13.008767,204261472.000000,13.222259
2462364.798577,13.009396,204260992.000000,13.222226
2462364.817867,13.010025,204260464.000000,13.222193
2462364.837157,13.010655,204260288.000000,13.222158
2462364.856448,13.011284,204259040.000000,13.222129
2462364.875738,13.011913,204259440.000000,13.222091
2462364.895028,13.012543,204258960.000000,13.222058
2462364.914318,13.013172,204258672.000000,13.222024
2462364.933608,13.013801,204258912.000000,13.221987
2462364.952898,13.014431,204257312.000000,13.221960
2462364.972188,13.015060,204256928.000000,13.221926
2462364.991478,13.015690,204255520.000000,13.221898
2462365.010769,13.016319,204256272.000000,13.221859
2462365.030059,13.016949,204255584.000000,13.221827
2462365.049349,13.017578,204254976.000000,13.221795
2462365.068639,13.018208,204254896.000000,13.221761
2462365.087929,13.018837,204254576.000000,13.221727
2462365.107219,13.019467,204253936.000000,13.221696
2462365.126509,13.020096,204252736.000000,13.221667
2462365.145799,13.020726,204252432.000000,13.221634
2462365.165090,13.021355,204251872.000000,13.221602
2462365.184380,13.021985,204251296.000000,13.221570
2462365.203670,13.022614,204251024.000000,13.221536
2462365.222960,13.023244,204250528.000000,13.221504
2462365.242250,13.023873,204250208.000000,13.221471
2462365.261540,13.024503,204249792.000000,13.221439
2462365.280830,13.025133,204248528.000000,13.221411
2462365.300120,13.025762,204248816.000000,13.221375
2462365.319411,13.026392,204247536.000000,13.221347
2462365.338701,13.027021,204247504.000000,13.221313
2462365.357991,13.027651,204247568.000000,13.221278
2462365.377281,13.028281,204247024.000000,13.221246
2462365.396571,13.028910,204245696.000000,13.221219
2462365.415861,13.029540,204245904.000000,13.221184
2462365.435151,13.030170,204245264.000000,13.221153
2462365.454441,13.030800,204244752.000000,13.221122
2462365.473732,13.031429,204243888.000000,13.221092
2462365.493022,13.032059,204243808.000000,13.221059
2462365.512312,13.032689,204243360.000000,13.221027
2462365.531602,13.033319,204243536.000000,13.220992
2462365.550892,13.033949,204242576.000000,13.220963
2462365.570182,13.034578,204241824.000000,13.220933
2462365.589472,13.035208,204242032.000000,13.220898
2462365.608762,13.035838,204241312.000000,13.220869
2462365.628053,13.036468,204240608.000000,13.220839
2462365.647343,13.037098,204240160.000000,13.220807
2462365.666633,13.037728,204239968.000000,13.220775
2462365.685923,13.038358,204238880.000000,13.220747
2462365.705213,13.038988,204239408.000000,13.220711
2462365.724503,13.039618,204238560.000000,13.220682
2462365.743793,13.040248,204237136.000000,13.220656
2462365.763083,13.040878,204237312.000000,13.220622
2462365.782374,13.041508,204236336.000000,13.220594
2462365.801664,13.042138,204236720.000000,13.220558
2462365.820954,13.042768,204235648.000000,13.220531
2462365.840244,13.043398,204234800.000000,13.220502
2462365.859534,13.044028,204234720.000000,13.220470
2462365.878824,13.044658,204234832.000000,13.220436
2462365.898114,13.045289,204234048.000000,13.220407
2462365.917404,13.045919,204233808.000000,13.220376
2462365.936695,13.046549,204232432.000000,13.220350
2462365.955985,13.047179,204232928.000000,13.220315
2462365.975275,13.047809,204231552.000000,13.220289
2462365.994565,13.048440,204231680.000000,13.220256
2462366.013855,13.049070,204231264.000000,13.220225
2462366.033145,13.049700,204230624.000000,13.220196
2462366.052435,13.050331,204229712.000000,13.220169
2462366.071725,13.050961,204229136.000000,13.220139
2462366.091015,13.051591,204228816.000000,13.220108
2462366.110306,13.052222,204228784.000000,13.220076
2462366.129596,13.052852,204228176.000000,13.220047
2462366.148886,13.053483,204228032.000000,13.220016
2462366.168176,13.054113,204227104.000000,13.219988
2462366.187466,13.054744,204226368.000000,13.219960
2462366.206756,13.055374,204225744.000000,13.219931
2462366.226046,13.056005,204225328.000000,13.219901
2462366.245336,13.056635,204225296.000000,13.219869
2462366.264627,13.057266,204224320.000000,13.219843
2462366.283917,13.057897,204224400.000000,13.219810
2462366.303207,13.058527,204223456.000000,13.219784
2462366.322497,13.059158,204223328.000000,13.219752
2462366.341787,13.059789,204222864.000000,13.219723
2462366.361077,13.060420,204222688.000000,13.219692
2462366.380367,13.061050,204221408.000000,13.219667
2462366.399657,13.061681,204221856.000000,13.219633
2462366.418948,13.062312,204221248.000000,13.219605
2462366.438238,13.062943,204220384.000000,13.219578
2462366.457528,13.063574,204220368.000000,13.219547
2462366.476818,13.064205,204219536.000000,13.219520
2462366.496108,13.064835,204218368.000000,13.219495
2462366.515398,13.065466,204218208.000000,13.219464
2462366.534688,13.066097,204218240.000000,13.219433
2462366.553978,13.066728,204216880.000000,13.219409
2462366.573269,13.067360,204217200.000000,13.219376
2462366.592559,13.067991,204215776.000000,13.219353
2462366.611849,13.068622,204216096.000000,13.219320
2462366.631139,13.069253,204214928.000000,13.219295
2462366.650429,13.069884,204215904.000000,13.219259
2462366.669719,13.070515,204214656.000000,13.219235
2462366.689009,13.071146,204213472.000000,13.219210
2462366.708299,13.071778,204213664.000000,13.219178
2462366.727590,13.072409,204212768.000000,13.219152
2462366.746880,13.073040,204211952.000000,13.219126
2462366.766170,13.073672,204212192.000000,13.219094
2462366.785460,13.074303,204211904.000000,13.219065
2462366.804750,13.074934,204211024.000000,13.219039
2462366.824040,13.075566,204210704.000000,13.219011
2462366.843330,13.076197,204210608.000000,13.218981
2462366.862620,13.076829,204209312.000000,13.218957
2462366.881911,13.077460,204209184.000000,13.218928
2462366.901201,13.078092,204208928.000000,13.218899
2462366.920491,13.078724,204207872.000000,13.218874
2462366.939781,13.079355,204207952.000000,13.218844
2462366.959071,13.079987,204207232.000000,13.218817
2462366.978361,13.080619,204206928.000000,13.218789
2462366.997651,13.081250,204206272.000000,13.218762
2462367.016941,13.081882,204206208.000000,13.218733
2462367.036232,13.082514,204204864.000000,13.218710
2462367.055522,13.083146,204204672.000000,13.218681
2462367.074812,13.083778,204203888.000000,13.218656
2462367.094102,13.084409,204203712.000000,13.218627
2462367.113392,13.085041,204203952.000000,13.218596
2462367.132682,13.085673,204202992.000000,13.218571
2462367.151972,13.086305,204202272.000000,13.218546
2462367.171262,13.086937,204202080.000000,13.218517
2462367.190553,13.087570,204201552.000000,13.218490
2462367.209843,13.088202,204201168.000000,13.218463
2462367.229133,13.088834,204200448.000000,13.218437
2462367.248423,13.089466,204199664.000000,13.218412
2462367.267713,13.090098,204199328.000000,13.218385
2462367.287003,13.090731,204199248.000000,13.218356
2462367.306293,13.091363,204197760.000000,13.218335
2462367.325583,13.091995,204198144.000000,13.218304
2462367.344874,13.092628,204197296.000000,13.218279
2462367.364164,13.093260,204196896.000000,13.218252
2462367.383454,13.093892,204195936.000000,13.218228
2462367.402744,13.094525,204195904.000000,13.218200
2462367.422034,13.095157,204195392.000000,13.218174
2462367.441324,13.095790,204195376.000000,13.218145
2462367.460614,13.096423,204194720.000000,13.218120
2462367.479904,13.097055,204194336.000000,13.218093
2462367.499195,13.097688,204193280.000000,13.218070
2462367.518485,13.098321,204192592.000000,13.218045
2462367.537775,13.098954,204192816.000000,13.218015
2462367.557065,13.099586,204191888.000000,13.217992
2462367.576355,13.100219,204192000.000000,13.217963
2462367.595645,13.100852,204190736.000000,13.217941
2462367.614935,13.101485,204190720.000000,13.217913
2462367.634225,13.102118,204190320.000000,13.217887
2462367.653515,13.102751,204189616.000000,13.217862
2462367.672806,13.103384,204188912.000000,13.217838
2462367.692096,13.104017,204188336.000000,13.217813
2462367.711386,13.104650,204187776.000000,13.217788
2462367.730676,13.105283,204187984.000000,13.217758
2462367.749966,13.105917,204187008.000000,13.217736
2462367.769256,13.106550,204187472.000000,13.217705
2462367.788546,13.107183,204186240.000000,13.217684
2462367.807836,13.107817,204186080.000000,13.217657
2462367.827127,13.108450,204184384.000000,13.217638
2462367.846417,13.109083,204184496.000000,13.217610
2462367.865707,13.109717,204184304.000000,13.217583
2462367.884997,13.110350,204183520.000000,13.217560
2462367.904287,13.110984,204184192.000000,13.217529
2462367.923577,13.111618,204182320.000000,13.217511
2462367.942867,13.112251,204182640.000000,13.217482
2462367.962157,13.112885,204182096.000000,13.217458
2462367.981448,13.113519,204181376.000000,13.217434
2462368.000738,13.114153,204180928.000000,13.217409
2462368.020028,13.114786,204180736.000000,13.217383
2462368.039318,13.115420,204179552.000000,13.217362
2462368.058608,13.116054,204178992.000000,13.217338
2462368.077898,13.116688,204178208.000000,13.217315
2462368.097188,13.117322,204178288.000000,13.217288
2462368.116478,13.117956,204177728.000000,13.217264
2462368.135769,13.118590,204177424.000000,13.217238
2462368.155059,13.119225,204177392.000000,13.217212
2462368.174349,13.119859,204176208.000000,13.217191
2462368.193639,13.120493,204175984.000000,13.217166
2462368.212929,13.121127,204175632.000000,13.217141
2462368.232219,13.121762,204175840.000000,13.217113
2462368.251509,13.122396,204174896.000000,13.217091
2462368.270799,13.123031,204174384.000000,13.217068
2462368.290090,13.123665,204173440.000000,13.217046
2462368.309380,13.124300,204172480.000000,13.217025
2462368.328670,13.124934,204172816.000000,13.216997
2462368.347960,13.125569,204172000.000000,13.216975
2462368.367250,13.126204,204171760.000000,13.216950
2462368.386540,13.126838,204170464.000000,13.216930
2462368.405830,13.127473,204170672.000000,13.216903
2462368.425120,13.128108,204170000.000000,13.216880
2462368.444411,13.128743,204169920.000000,13.216855
2462368.463701,13.129378,204169136.000000,13.216833
2462368.482991,13.130013,204168240.000000,13.216812
2462368.502281,13.130648,204167856.000000,13.216788
2462368.521571,13.131283,204167136.000000,13.216766
2462368.540861,13.131918,204167936.000000,13.216736
2462368.560151,13.132553,204167232.000000,13.216714
2462368.579441,13.133189,204165984.000000,13.216695
2462368.598732,13.133824,204165184.000000,13.216673
2462368.618022,13.134459,204165040.000000,13.216648
2462368.637312,13.135095,204164688.000000,13.216625
2462368.656602,13.135730,204164256.000000,13.216601
2462368.675892,13.136366,204164448.000000,13.216575
2462368.695182,13.137001,204163488.000000,13.216555
2462368.714472,13.137637,204162896.000000,13.216532
2462368.733762,13.138272,204162544.000000,13.216509
2462368.753053,13.138908,204162224.000000,13.216485
2462368.772343,13.139544,204161136.000000,13.216466
2462368.791633,13.140180,204161168.000000,13.216441
2462368.810923,13.140816,204159520.000000,13.216424
2462368.830213,13.141452,204160240.000000,13.216395
2462368.849503,13.142088,204159568.000000,13.216374
2462368.868793,13.142724,204159088.000000,13.216352
2462368.888083,13.143360,204159184.000000,13.216326
2462368.907374,13.143996,204157664.000000,13.216310
2462368.926664,13.144632,204158016.000000,13.216283
2462368.945954,13.145268,204156944.000000,13.216264
2462368.965244,13.145905,204156528.000000,13.216241
2462368.984534,13.146541,204156128.000000,13.216219
2462369.003824,13.147178,204155200.000000,13.216199
2462369.023114,13.147814,204154672.000000,13.216178
2462369.042404,13.148451,204154640.000000,13.216153
2462369.061695,13.149087,204153712.000000,13.216134
