JD,PhaseAngle_deg,VisibleArea_m2,ApparentMagnitude
2460990.435151,134.356399,10532645.000000,15.183629
2460990.454441,134.344000,10540457.000000,15.182723
2460990.473732,134.331599,10549323.000000,15.181710
2460990.493022,134.319197,10560069.000000,15.180504
2460990.512312,134.306793,10569931.000000,15.179389
2460990.531602,134.294389,10575349.000000,15.178732
2460990.550892,134.281983,10581605.000000,15.177990
2460990.570182,134.269576,10590010.000000,15.177027
2460990.589472,134.257167,10599306.000000,15.175974
2460990.608762,134.244757,10610984.000000,15.174677
2460990.628053,134.232346,10617991.000000,15.173860
2460990.647343,134.219934,10621519.000000,15.173399
2460990.666633,134.207520,10630822.000000,15.172347
2460990.685923,134.195105,10638487.000000,15.171464
2460990.705213,134.182689,10649603.000000,15.170230
2460990.724503,134.170272,10661125.000000,15.168955
2460990.743793,134.157853,10666846.000000,15.168272
2460990.763083,134.145433,10673198.000000,15.167525
2460990.782374,134.133011,10680956.000000,15.166635
2460990.801664,134.120589,10689678.000000,15.165648
2460990.820954,134.108165,10700361.000000,15.164463
2460990.840244,134.095740,10709393.000000,15.163446
2460990.859534,134.083313,10715685.000000,15.162708
2460990.878824,134.070886,10722560.000000,15.161911
2460990.898114,134.058457,10731003.000000,15.160956
2460990.917404,134.046026,10739945.000000,15.159951
2460990.936695,134.033595,10751805.000000,15.158652
2460990.955985,134.021162,10759068.000000,15.157818
2460990.975275,134.008728,10766958.000000,15.156921
2460990.994565,133.996293,10772923.000000,15.156219
2460991.013855,133.983856,10781325.000000,15.155272
2460991.033145,133.971418,10790737.000000,15.154224
2460991.052435,133.958979,10802165.000000,15.152974
2460991.071725,133.946538,10808978.000000,15.152189
2460991.091015,133.934096,10814959.000000,15.151488
2460991.110306,133.921653,10822412.000000,15.150639
2460991.129596,133.909209,10831435.000000,15.149634
2460991.148886,133.896763,10842345.000000,15.148440
2460991.168176,133.884316,10851387.000000,15.147434
2460991.187466,133.871868,10858312.000000,15.146641
2460991.206756,133.859419,10864783.000000,15.145894
2460991.226046,133.846968,10872942.000000,15.144978
2460991.245336,133.834516,10882070.000000,15.143966
2460991.264627,133.822063,10893663.000000,15.142709
2460991.283917,133.809608,10902369.000000,15.141741
2460991.303207,133.797152,10907590.000000,15.141121
2460991.322497,133.784695,10915305.000000,15.140253
2460991.341787,133.772237,10923444.000000,15.139343
2460991.361077,133.759777,10933576.000000,15.138235
2460991.380367,133.747316,10944886.000000,15.137012
2460991.399657,133.734854,10952024.000000,15.136204
2460991.418948,133.722390,10957993.000000,15.135511
2460991.438238,133.709925,10965868.000000,15.134631
2460991.457528,133.697459,10974790.000000,15.133647
2460991.476818,133.684992,10985291.000000,15.132508
2460991.496108,133.672523,10997890.000000,15.131163
2460991.515398,133.660053,11002638.000000,15.130594
2460991.534688,133.647582,11008957.000000,15.129870
2460991.553978,133.635109,11017248.000000,15.128952
2460991.573269,133.622635,11025968.000000,15.127992
2460991.592559,133.610160,11037302.000000,15.126776
2460991.611849,133.597684,11046823.000000,15.125739
2460991.631139,133.585206,11052781.000000,15.125053
2460991.650429,133.572727,11059499.000000,15.124292
2460991.669719,133.560247,11068420.000000,15.123316
2460991.689009,133.547766,11077552.000000,15.122320
2460991.708299,133.535283,11089668.000000,15.121033
2460991.727590,133.522799,11096562.000000,15.120257
2460991.746880,133.510313,11104403.000000,15.119390
2460991.766170,133.497827,11110833.000000,15.118661
2460991.785460,133.485339,11119777.000000,15.117686
2460991.804750,133.472850,11129752.000000,15.116612
2460991.824040,133.460359,11140136.000000,15.115499
2460991.843330,133.447867,11147531.000000,15.114678
2460991.862620,133.435374,11153930.000000,15.113954
2460991.881911,133.422880,11162148.000000,15.113054
2460991.901201,133.410385,11171212.000000,15.112072
2460991.920491,133.397888,11182431.000000,15.110881
2460991.939781,133.385389,11191753.000000,15.109876
2460991.959071,133.372890,11198704.000000,15.109101
2460991.978361,133.360389,11205041.000000,15.108386
2460991.997651,133.347887,11214256.000000,15.107393
2460992.016941,133.335384,11223246.000000,15.106423
2460992.036232,133.322879,11235588.000000,15.105129
2460992.055522,133.310374,11243108.000000,15.104301
2460992.074812,133.297867,11251067.000000,15.103432
2460992.094102,133.285358,11256715.000000,15.102787
2460992.113392,133.272848,11265591.000000,15.101831
2460992.132682,133.260337,11275843.000000,15.100742
2460992.151972,133.247825,11286680.000000,15.099599
2460992.171262,133.235312,11293752.000000,15.098818
2460992.190553,133.222797,11300713.000000,15.098048
2460992.209843,133.210281,11308802.000000,15.097171
2460992.229133,133.197763,11317661.000000,15.096220
2460992.248423,133.185245,11328706.000000,15.095060
2460992.267713,133.172725,11339184.000000,15.093956
2460992.287003,133.160203,11345834.000000,15.093219
2460992.306293,133.147681,11352321.000000,15.092497
2460992.325583,133.135157,11360489.000000,15.091616
2460992.344874,133.122632,11370197.000000,15.090588
2460992.364164,133.110106,11382099.000000,15.089351
2460992.383454,133.097578,11390466.000000,15.088453
2460992.402744,133.085049,11395564.000000,15.087866
2460992.422034,133.072519,11404537.000000,15.086911
2460992.441324,133.059987,11413452.000000,15.085962
2460992.460614,133.047455,11423307.000000,15.084924
2460992.479904,133.034921,11436038.000000,15.083614
2460992.499195,133.022385,11442204.000000,15.082928
2460992.518485,133.009849,11449278.000000,15.082157
2460992.537775,132.997311,11456678.000000,15.081355
2460992.557065,132.984772,11465577.000000,15.080411
2460992.576355,132.972231,11476571.000000,15.079270
2460992.595645,132.959689,11486985.000000,15.078184
2460992.614935,132.947146,11493320.000000,15.077485
2460992.634225,132.934602,11500396.000000,15.076716
2460992.653515,132.922056,11509442.000000,15.075762
2460992.672806,132.909509,11518432.000000,15.074813
2460992.692096,132.896961,11530443.000000,15.073581
2460992.711386,132.884412,11539216.000000,15.072655
2460992.730676,132.871861,11547664.000000,15.071760
2460992.749966,132.859309,11553491.000000,15.071111
2460992.769256,132.846756,11562475.000000,15.070167
2460992.788546,132.834201,11572054.000000,15.069167
2460992.807836,132.821645,11585083.000000,15.067845
2460992.827127,132.809088,11591835.000000,15.067111
2460992.846417,132.796530,11597778.000000,15.066454
2460992.865707,132.783970,11606038.000000,15.065581
2460992.884997,132.771409,11615062.000000,15.064636
2460992.904287,132.758847,11626142.000000,15.063500
2460992.923577,132.746283,11637437.000000,15.062345
2460992.942867,132.733718,11643943.000000,15.061638
2460992.962157,132.721152,11650822.000000,15.060896
2460992.981448,132.708585,11659456.000000,15.059991
2460993.000738,132.696016,11668717.000000,15.059028
2460993.020028,132.683446,11680385.000000,15.057843
2460993.039318,132.670875,11690158.000000,15.056834
2460993.058608,132.658302,11696639.000000,15.056132
2460993.077898,132.645728,11703800.000000,15.055366
2460993.097188,132.633153,11712976.000000,15.054415
2460993.116478,132.620577,11722308.000000,15.053450
2460993.135769,132.607999,11734973.000000,15.052176
2460993.155059,132.595420,11742700.000000,15.051361
2460993.174349,132.582840,11748223.000000,15.050750
2460993.193639,132.570258,11757486.000000,15.049794
2460993.212929,132.557676,11765756.000000,15.048930
2460993.232219,132.545091,11776723.000000,15.047817
2460993.251509,132.532506,11790148.000000,15.046480
2460993.270799,132.519919,11795815.000000,15.045857
2460993.290090,132.507331,11802168.000000,15.045172
2460993.309380,132.494742,11811026.000000,15.044257
2460993.328670,132.482152,11820142.000000,15.043319
2460993.347960,132.469560,11831639.000000,15.042163
2460993.367250,132.456967,11842041.000000,15.041108
2460993.386540,132.444372,11847960.000000,15.040465
2460993.405830,132.431777,11855710.000000,15.039654
2460993.425120,132.419180,11864925.000000,15.038710
2460993.444411,132.406581,11874408.000000,15.037742
2460993.463701,132.393982,11886925.000000,15.036497
2460993.482991,132.381381,11894951.000000,15.035664
2460993.502281,132.368779,11900143.000000,15.035090
2460993.521571,132.356176,11909604.000000,15.034126
2460993.540861,132.343571,11917130.000000,15.033340
2460993.560151,132.330965,11929080.000000,15.032151
2460993.579441,132.318358,11940651.000000,15.030998
2460993.598732,132.305749,11948340.000000,15.030198
2460993.618022,132.293140,11955235.000000,15.029471
2460993.637312,132.280528,11963921.000000,15.028582
2460993.656602,132.267916,11972903.000000,15.027666
2460993.675892,132.255302,11984446.000000,15.026520
2460993.695182,132.242687,11994933.000000,15.025469
2460993.714472,132.230071,12002515.000000,15.024683
2460993.733762,132.217454,12009243.000000,15.023974
2460993.753053,132.204835,12018039.000000,15.023078
2460993.772343,132.192215,12027532.000000,15.022120
2460993.791633,132.179594,12040400.000000,15.020859
2460993.810923,132.166971,12048881.000000,15.019994
2460993.830213,132.154347,12057134.000000,15.019150
2460993.849503,132.141722,12063679.000000,15.018460
2460993.868793,132.129095,12070443.000000,15.017751
2460993.888083,132.116467,12083078.000000,15.016514
2460993.907374,132.103838,12094691.000000,15.015370
2460993.926664,132.091208,12102769.000000,15.014545
2460993.945954,132.078576,12109287.000000,15.013860
2460993.965244,132.065943,12118351.000000,15.012947
2460993.984534,132.053309,12127295.000000,15.012045
2460994.003824,132.040674,12138603.000000,15.010933
2460994.023114,132.028037,12149795.000000,15.009831
2460994.042404,132.015399,12157261.000000,15.009064
2460994.061695,132.002760,12163970.000000,15.008364
2460994.080985,131.990119,12172985.000000,15.007459
2460994.100275,131.977477,12182540.000000,15.006507
2460994.119565,131.964834,12194660.000000,15.005327
2460994.138855,131.952189,12204383.000000,15.004361
2460994.158145,131.939543,12210141.000000,15.003748
2460994.177435,131.926896,12218954.000000,15.002864
2460994.196725,131.914248,12228265.000000,15.001936
2460994.216015,131.901598,12238333.000000,15.000942
2460994.235306,131.888947,12252809.000000,14.999558
2460994.254596,131.876295,12258792.000000,14.998928
2460994.273886,131.863642,12266563.000000,14.998139
2460994.293176,131.850987,12273762.000000,14.997401
2460994.312466,131.838331,12283240.000000,14.996463
2460994.331756,131.825674,12294381.000000,14.995378
2460994.351046,131.813015,12306902.000000,14.994172
2460994.370336,131.800355,12313172.000000,14.993519
2460994.389627,131.787694,12320493.000000,14.992773
2460994.408917,131.775031,12329754.000000,14.991856
2460994.428207,131.762368,12338971.000000,14.990944
2460994.447497,131.749702,12351082.000000,14.989779
2460994.466787,131.737036,12361428.000000,14.988769
2460994.486077,131.724368,12369715.000000,14.987941
2460994.505367,131.711700,12376206.000000,14.987271
2460994.524657,131.699029,12385849.000000,14.986324
2460994.543948,131.686358,12394928.000000,14.985428
2460994.563238,131.673685,12408047.000000,14.984179
2460994.582528,131.661011,12416278.000000,14.983359
2460994.601818,131.648336,12424424.000000,14.982546
2460994.621108,131.635659,12431841.000000,14.981797
2460994.640398,131.622981,12440746.000000,14.980919
2460994.659688,131.610302,12451868.000000,14.979849
2460994.678978,131.597621,12464275.000000,14.978667
2460994.698269,131.584939,12471230.000000,14.977961
2460994.717559,131.572256,12478594.000000,14.977219
2460994.736849,131.559572,12487235.000000,14.976367
2460994.756139,131.546886,12496889.000000,14.975427
2460994.775429,131.534199,12508864.000000,14.974287
2460994.794719,131.521511,12519594.000000,14.973255
2460994.814009,131.508822,12526499.000000,14.972556
2460994.833299,131.496131,12534220.000000,14.971787
2460994.852590,131.483439,12543704.000000,14.970865
2460994.871880,131.470745,12553469.000000,14.969919
2460994.891170,131.458051,12566752.000000,14.968671
2460994.910460,131.445355,12575203.000000,14.967840
2460994.929750,131.432658,12583385.000000,14.967034
2460994.949040,131.419959,12590511.000000,14.966318
2460994.968330,131.407259,12599090.000000,14.965478
2460994.987620,131.394558,12610577.000000,14.964388
2460995.006911,131.381856,12624248.000000,14.963111
2460995.026201,131.369152,12630752.000000,14.962452
2460995.045491,131.356447,12638465.000000,14.961688
2460995.064781,131.343741,12647083.000000,14.960848
2460995.084071,131.331033,12656367.000000,14.959950
2460995.103361,131.318325,12668227.000000,14.958833
2460995.122651,131.305614,12679668.000000,14.957752
2460995.141941,131.292903,12686546.000000,14.957063
2460995.161232,131.280190,12694169.000000,14.956310
2460995.180522,131.267476,12703633.000000,14.955400
2460995.199812,131.254761,12713297.000000,14.954474
2460995.219102,131.242045,12726233.000000,14.953270
2460995.238392,131.229327,12735508.000000,14.952378
2460995.257682,131.216608,12741753.000000,14.951745
2460995.276972,131.203887,12751027.000000,14.950855
2460995.296262,131.191166,12759413.000000,14.950040
2460995.315553,131.178443,12770618.000000,14.948987
2460995.334843,131.165718,12783694.000000,14.947775
2460995.354133,131.152993,12792082.000000,14.946963
2460995.373423,131.140266,12798907.000000,14.946283
2460995.392713,131.127538,12807929.000000,14.945417
2460995.412003,131.114808,12817322.000000,14.944521
2460995.431293,131.102078,12828872.000000,14.943442
2460995.450583,131.089346,12840647.000000,14.942346
2460995.469874,131.076612,12848116.000000,14.941614
2460995.489164,131.063878,12855577.000000,14.940883
2460995.508454,131.051142,12864894.000000,14.939996
2460995.527744,131.038405,12874916.000000,14.939050
2460995.547034,131.025666,12887426.000000,14.937895
2460995.566324,131.012927,12897461.000000,14.936950
2460995.585614,131.000186,12905497.000000,14.936173
2460995.604904,130.987443,12912861.000000,14.935453
2460995.624195,130.974700,12923890.000000,14.934426
2460995.643485,130.961955,12932726.000000,14.933583
2460995.662775,130.949209,12945662.000000,14.932397
2460995.682065,130.936461,12954350.000000,14.931568
2460995.701355,130.923713,12960691.000000,14.930936
2460995.720645,130.910963,12970033.000000,14.930053
2460995.739935,130.898211,12979822.000000,14.929134
2460995.759225,130.885459,12991121.000000,14.928089
2460995.778515,130.872705,13003981.000000,14.926914
2460995.797806,130.859950,13011898.000000,14.926153
2460995.817096,130.847193,13018621.000000,14.925491
2460995.836386,130.834435,13028389.000000,14.924576
2460995.855676,130.821676,13037910.000000,14.923683
2460995.874966,130.808916,13050192.000000,14.922560
2460995.894256,130.796154,13061643.000000,14.921507
2460995.913546,130.783391,13068902.000000,14.920804
2460995.932836,130.770627,13076448.000000,14.920076
2460995.952127,130.757862,13086301.000000,14.919158
2460995.971417,130.745095,13096134.000000,14.918242
2460995.990707,130.732327,13109858.000000,14.917005
2460996.009997,130.719558,13118186.000000,14.916215
2460996.029287,130.706787,13125119.000000,14.915540
2460996.048577,130.694015,13134571.000000,14.914658
2460996.067867,130.681242,13143503.000000,14.913820
2460996.087157,130.668467,13155228.000000,14.912751
2460996.106448,130.655691,13168855.000000,14.911527
2460996.125738,130.642914,13175446.000000,14.910883
2460996.145028,130.630136,13183144.000000,14.910148
2460996.164318,130.617356,13192521.000000,14.909276
2460996.183608,130.604575,13202240.000000,14.908376
2460996.202898,130.591793,13214633.000000,14.907257
2460996.222188,130.579010,13226103.000000,14.906214
2460996.241478,130.566225,13233842.000000,14.905479
2460996.260769,130.553439,13241319.000000,14.904765
2460996.280059,130.540651,13251606.000000,14.903821
2460996.299349,130.527863,13261227.000000,14.902933
2460996.318639,130.515073,13274745.000000,14.901726
2460996.337929,130.502281,13283927.000000,14.900875
2460996.357219,130.489489,13290498.000000,14.900238
2460996.376509,130.476695,13300039.000000,14.899358
2460996.395799,130.463900,13309054.000000,14.898522
2460996.415090,130.451103,13320639.000000,14.897477
2460996.434380,130.438306,13334278.000000,14.896265
2460996.453670,130.425507,13341698.000000,14.895561
2460996.472960,130.412706,13349125.000000,14.894856
2460996.492250,130.399905,13358427.000000,14.894000
2460996.511540,130.387102,13368410.000000,14.893088
2460996.530830,130.374298,13380554.000000,14.892002
2460996.550120,130.361492,13392632.000000,14.890922
2460996.569411,130.348686,13400078.000000,14.890218
2460996.588701,130.335877,13408080.000000,14.889469
2460996.607991,130.323068,13417720.000000,14.888589
2460996.627281,130.310258,13427751.000000,14.887677
2460996.646571,130.297446,13441400.000000,14.886473
2460996.665861,130.284632,13451210.000000,14.885581
2460996.685151,130.271818,13458815.000000,14.884867
2460996.704441,130.259002,13467192.000000,14.884091
2460996.723732,130.246185,13475807.000000,14.883296
2460996.743022,130.233367,13487680.000000,14.882239
2460996.762312,130.220547,13500399.000000,14.881116
2460996.781602,130.207726,13509718.000000,14.880266
2460996.800892,130.194904,13518037.000000,14.879497
2460996.820182,130.182081,13526826.000000,14.878691
2460996.839472,130.169256,13535913.000000,14.877862
2460996.858762,130.156430,13547773.000000,14.876810
2460996.878053,130.143602,13560594.000000,14.875683
2460996.897343,130.130774,13567869.000000,14.875000
2460996.916633,130.117944,13576099.000000,14.874242
2460996.935923,130.105112,13585879.000000,14.873359
2460996.955213,130.092280,13595898.000000,14.872458
2460996.974503,130.079446,13608901.000000,14.871320
2460996.993793,130.066611,13619948.000000,14.870339
2460997.013083,130.053774,13627007.000000,14.869676
2460997.032374,130.040937,13635818.000000,14.868874
2460997.051664,130.028098,13644809.000000,14.868058
2460997.070954,130.015257,13656437.000000,14.867032
2460997.090244,130.002416,13670766.000000,14.865793
2460997.109534,129.989573,13679126.000000,14.865029
2460997.128824,129.976729,13687341.000000,14.864277
2460997.148114,129.963883,13695436.000000,14.863535
2460997.167404,129.951037,13705293.000000,14.862653
2460997.186695,129.938189,13717186.000000,14.861611
2460997.205985,129.925339,13730793.000000,14.860434
2460997.225275,129.912489,13738120.000000,14.859755
2460997.244565,129.899637,13746263.000000,14.859011
2460997.263855,129.886784,13756241.000000,14.858123
2460997.283145,129.873929,13766144.000000,14.857241
2460997.302435,129.861073,13778855.000000,14.856139
2460997.321725,129.848216,13790601.000000,14.855113
2460997.341015,129.835358,13798098.000000,14.854423
2460997.360306,129.822498,13806032.000000,14.853698
2460997.379596,129.809637,13817096.000000,14.852728
2460997.398886,129.796775,13826551.000000,14.851885
2460997.418176,129.783912,13839552.000000,14.850765
2460997.437466,129.771047,13849868.000000,14.849855
2460997.456756,129.758181,13858404.000000,14.849086
2460997.476046,129.745313,13866679.000000,14.848337
2460997.495336,129.732445,13876758.000000,14.847448
2460997.514627,129.719575,13887957.000000,14.846472
2460997.533917,129.706703,13901644.000000,14.845302
2460997.553207,129.693831,13910102.000000,14.844542
2460997.572497,129.680957,13917608.000000,14.843855
2460997.591787,129.668082,13927170.000000,14.843009
2460997.611077,129.655205,13937037.000000,14.842140
2460997.630367,129.642328,13949671.000000,14.841056
2460997.649657,129.629449,13961883.000000,14.840006
2460997.668948,129.616568,13969796.000000,14.839290
2460997.688238,129.603687,13978250.000000,14.838533
2460997.707528,129.590804,13988424.000000,14.837643
2460997.726818,129.577920,13998455.000000,14.836764
2460997.746108,129.565034,14012187.000000,14.835599
2460997.765398,129.552148,14022138.000000,14.834728
2460997.784688,129.539259,14030725.000000,14.833963
2460997.803978,129.526370,14039024.000000,14.833221
2460997.823269,129.513479,14047796.000000,14.832442
2460997.842559,129.500588,14060128.000000,14.831389
2460997.861849,129.487694,14074599.000000,14.830172
2460997.881139,129.474800,14082783.000000,14.829441
2460997.900429,129.461904,14090703.000000,14.828730
2460997.919719,129.449007,14099874.000000,14.827923
2460997.939009,129.436109,14110175.000000,14.827030
2460997.958299,129.423209,14122408.000000,14.825989
2460997.977590,129.410308,14135427.000000,14.824888
2460997.996880,129.397406,14143607.000000,14.824160
2460998.016170,129.384502,14151461.000000,14.823457
2460998.035460,129.371597,14161579.000000,14.822581
2460998.054750,129.358691,14171897.000000,14.821690
2460998.074040,129.345784,14185726.000000,14.820530
2460998.093330,129.332875,14196162.000000,14.819632
2460998.112620,129.319965,14204301.000000,14.818909
2460998.131911,129.307054,14213078.000000,14.818138
2460998.151201,129.294141,14222749.000000,14.817299
2460998.170491,129.281227,14234128.000000,14.816331
2460998.189781,129.268312,14249159.000000,14.815085
2460998.209071,129.255395,14257072.000000,14.814382
2460998.228361,129.242478,14264248.000000,14.813735
2460998.247651,129.229559,14275147.000000,14.812806
2460998.266941,129.216638,14284746.000000,14.811975
2460998.286232,129.203717,14296871.000000,14.810954
2460998.305522,129.190794,14310286.000000,14.809836
2460998.324812,129.177869,14318322.000000,14.809126
2460998.344102,129.164944,14326335.000000,14.808418
2460998.363392,129.152017,14336591.000000,14.807541
2460998.382682,129.139089,14347051.000000,14.806649
2460998.401972,129.126160,14360626.000000,14.805522
2460998.421262,129.113229,14371841.000000,14.804574
2460998.440553,129.100297,14378140.000000,14.803998
2460998.459843,129.087364,14388665.000000,14.803103
2460998.479133,129.074429,14397602.000000,14.802329
2460998.498423,129.061493,14409761.000000,14.801312
2460998.517713,129.048556,14424119.000000,14.800131
2460998.537003,129.035618,14433397.000000,14.799332
2460998.556293,129.022678,14441062.000000,14.798656
2460998.575583,129.009737,14450852.000000,14.797820
2460998.594874,128.996795,14461041.000000,14.796954
2460998.614164,128.983851,14472986.000000,14.795957
2460998.633454,128.970906,14487076.000000,14.794801
2460998.652744,128.957960,14494843.000000,14.794119
2460998.672034,128.945012,14503440.000000,14.793375
2460998.691324,128.932064,14513993.000000,14.792485
2460998.710614,128.919113,14523857.000000,14.791647
2460998.729904,128.906162,14537056.000000,14.790560
2460998.749195,128.893209,14549178.000000,14.789555
2460998.768485,128.880255,14558910.000000,14.788729
2460998.787775,128.867300,14565943.000000,14.788105
2460998.807065,128.854344,14576138.000000,14.787245
2460998.826355,128.841386,14586667.000000,14.786361
2460998.845645,128.828427,14602424.000000,14.785088
2460998.864935,128.815466,14611125.000000,14.784341
2460998.884225,128.802505,14618827.000000,14.783669
2460998.903515,128.789542,14629105.000000,14.782806
2460998.922806,128.776577,14638158.000000,14.782034
2460998.942096,128.763612,14650933.000000,14.780986
2460998.961386,128.750645,14665778.000000,14.779787
2460998.980676,128.737677,14673536.000000,14.779112
2460998.999966,128.724707,14681156.000000,14.778449
2460999.019256,128.711736,14691858.000000,14.777557
2460999.038546,128.698764,14702134.000000,14.776698
2460999.057836,128.685791,14715316.000000,14.775625
2460999.077127,128.672816,14727884.000000,14.774598
2460999.096417,128.659840,14735680.000000,14.773923
2460999.115707,128.646863,14744552.000000,14.773169
2460999.134997,128.633884,14754523.000000,14.772335
2460999.154287,128.620905,14765763.000000,14.771408
2460999.173577,128.607924,14778723.000000,14.770356
2460999.192867,128.594941,14790806.000000,14.769368
2460999.212157,128.581957,14798098.000000,14.768733
2460999.231448,128.568972,14808357.000000,14.767880
2460999.250738,128.555986,14818173.000000,14.767061
2460999.270028,128.542998,14830082.000000,14.766088
2460999.289318,128.530010,14844666.000000,14.764921
2460999.308608,128.517019,14853050.000000,14.764208
2460999.327898,128.504028,14862499.000000,14.763417
2460999.347188,128.491035,14871555.000000,14.762656
2460999.366478,128.478041,14882158.000000,14.761782
2460999.385769,128.465046,14894711.000000,14.760766
2460999.405059,128.452049,14908294.000000,14.759677
2460999.424349,128.439051,14916050.000000,14.759012
2460999.443639,128.426052,14925121.000000,14.758252
2460999.462929,128.413051,14935590.000000,14.757390
2460999.482219,128.400050,14946192.000000,14.756520
2460999.501509,128.387046,14959874.000000,14.755426
2460999.520799,128.374042,14971931.000000,14.754451
2460999.540090,128.361036,14979911.000000,14.753773
2460999.559380,128.348029,14989164.000000,14.753002
2460999.578670,128.335021,14998902.000000,14.752197
2460999.597960,128.322012,15010924.000000,14.751227
2460999.617250,128.309001,15026904.000000,14.749972
2460999.636540,128.295988,15035380.000000,14.749260
2460999.655830,128.282975,15044319.000000,14.748514
2460999.675120,128.269960,15053923.000000,14.747721
2460999.694411,128.256944,15063290.000000,14.746946
2460999.713701,128.243927,15076183.000000,14.745917
2460999.732991,128.230908,15090391.000000,14.744794
2460999.752281,128.217888,15098665.000000,14.744099
2460999.771571,128.204867,15107482.000000,14.743365
2460999.790861,128.191844,15117913.000000,14.742516
2460999.810151,128.178821,15128356.000000,14.741666
2460999.829441,128.165795,15142484.000000,14.740552
2460999.848732,128.152769,15154381.000000,14.739599
2460999.868022,128.139741,15163512.000000,14.738845
2460999.887312,128.126712,15172006.000000,14.738137
2460999.906602,128.113682,15182525.000000,14.737285
2460999.925892,128.100650,15193447.000000,14.736404
2460999.945182,128.087618,15208711.000000,14.735214
2460999.964472,128.074583,15218562.000000,14.734411
2460999.983762,128.061548,15227312.000000,14.733687
2461000.003053,128.048511,15236830.000000,14.732908
2461000.022343,128.035473,15247372.000000,14.732057
2461000.041633,128.022434,15259596.000000,14.731087
2461000.060923,128.009393,15274264.000000,14.729944
2461000.080213,127.996351,15283093.000000,14.729217
2461000.099503,127.983308,15291348.000000,14.728530
2461000.118793,127.970263,15302252.000000,14.727656
2461000.138083,127.957218,15312181.000000,14.726852
2461000.157374,127.944170,15326145.000000,14.725762
2461000.176664,127.931122,15338619.000000,14.724779
2461000.195954,127.918072,15346139.000000,14.724147
2461000.215244,127.905021,15356400.000000,14.723321
2461000.234534,127.891969,15367901.000000,14.722408
2461000.253824,127.878915,15377769.000000,14.721612
2461000.273114,127.865860,15392719.000000,14.720457
2461000.292404,127.852804,15403062.000000,14.719627
2461000.311695,127.839747,15412602.000000,14.718855
2461000.330985,127.826688,15422055.000000,14.718089
2461000.350275,127.813628,15431958.000000,14.717292
2461000.369565,127.800566,15444614.000000,14.716302
2461000.388855,127.787504,15459368.000000,14.715166
2461000.408145,127.774440,15468318.000000,14.714437
2461000.427435,127.761375,15477152.000000,14.713718
2461000.446725,127.748308,15487420.000000,14.712898
2461000.466015,127.735240,15497602.000000,14.712084
2461000.485306,127.722171,15511518.000000,14.711010
2461000.504596,127.709101,15524564.000000,14.709997
2461000.523886,127.696029,15534184.000000,14.709224
2461000.543176,127.682956,15542179.000000,14.708566
2461000.562466,127.669881,15554337.000000,14.707617
2461000.581756,127.656806,15563803.000000,14.706856
2461000.601046,127.643729,15580281.000000,14.705608
2461000.620336,127.630651,15589955.000000,14.704834
2461000.639627,127.617571,15599187.000000,14.704091
2461000.658917,127.604490,15608399.000000,14.703350
2461000.678207,127.591408,15617995.000000,14.702583
2461000.697497,127.578325,15630713.000000,14.701599
2461000.716787,127.565240,15646278.000000,14.700419
2461000.736077,127.552154,15655053.000000,14.699710
2461000.755367,127.539067,15663113.000000,14.699051
2461000.774657,127.525978,15674611.000000,14.698155
2461000.793948,127.512889,15684815.000000,14.697348
2461000.813238,127.499797,15698429.000000,14.696306
2461000.832528,127.486705,15712493.000000,14.695234
2461000.851818,127.473611,15721242.000000,14.694530
2461000.871108,127.460516,15730268.000000,14.693807
2461000.890398,127.447420,15741299.000000,14.692946
2461000.909688,127.434322,15751698.000000,14.692129
2461000.928978,127.421223,15764368.000000,14.691156
2461000.948269,127.408123,15778355.000000,14.690093
2461000.967559,127.395021,15786994.000000,14.689399
2461000.986849,127.381918,15796681.000000,14.688633
2461001.006139,127.368814,15806552.000000,14.687855
2461001.025429,127.355709,15818858.000000,14.686910
2461001.044719,127.342602,15835385.000000,14.685677
2461001.064009,127.329494,15844329.000000,14.684964
2461001.083299,127.316385,15852503.000000,14.684304
2461001.102590,127.303274,15863876.000000,14.683426
2461001.121880,127.290162,15874609.000000,14.682591
2461001.141170,127.277049,15886702.000000,14.681665
2461001.160460,127.263935,15901603.000000,14.680547
2461001.179750,127.250819,15909965.000000,14.679876
2461001.199040,127.237702,15919575.000000,14.679121
2461001.218330,127.224583,15930243.000000,14.678294
2461001.237620,127.211464,15940966.000000,14.677463
2461001.256911,127.198343,15954745.000000,14.676426
2461001.276201,127.185220,15968227.000000,14.675409
2461001.295491,127.172097,15975129.000000,14.674840
2461001.314781,127.158972,15986509.000000,14.673967
2461001.334071,127.145846,15998223.000000,14.673072
2461001.353361,127.132718,16009134.000000,14.672232
2461001.372651,127.119590,16023830.000000,14.671136
2461001.391941,127.106460,16034811.000000,14.670292
2461001.411232,127.093328,16043264.000000,14.669620
2461001.430522,127.080196,16053934.000000,14.668798
2461001.449812,127.067062,16063993.000000,14.668019
2461001.469102,127.053926,16077208.000000,14.667026
2461001.488392,127.040790,16093006.000000,14.665860
2461001.507682,127.027652,16101418.000000,14.665193
2461001.526972,127.014513,16110432.000000,14.664485
2461001.546262,127.001372,16122107.000000,14.663599
2461001.565553,126.988231,16132431.000000,14.662804
2461001.584843,126.975088,16146473.000000,14.661760
2461001.604133,126.961943,16160089.000000,14.660745
2461001.623423,126.948798,16171167.000000,14.659901
